icao24,origin_country,velocity,on_ground
ac0f03,United States,243.19,False
43c208,United Kingdom,201.66,False
7816f4,China,110.84,False
44086e,Austria,28.59,False
a32f1b,United States,241.31,False
aacf19,United States,140.26,False
a276a5,United States,247.7,False
c00e55,Canada,203.03,False
008dac,South Africa,60.17,False
a3c15d,United States,261.25,False
7c19cd,Australia,148.46,False
4ca302,Ireland,234.62,False
4ca301,Ireland,173.45,False
4ca304,Ireland,230.83,False
a5aad1,United States,31.32,False
a5ac07,United States,45.24,False
aa7f48,United States,236.57,False
a263dc,United States,189.93,False
0d08d5,Mexico,0.0,True
a32f82,United States,161.53,False
ab571f,United States,78.01,False
a539fb,United States,218.07,False
407ed8,United Kingdom,219.22,False
407ed9,United Kingdom,46.35,False
aa7f2a,United States,106.94,False
0d08e6,Mexico,125.83,False
a646bc,United States,3.09,True
78178b,China,214.88,False
a9819b,United States,222.06,False
49d357,Czech Republic,147.68,False
aa7f27,United States,200.28,False
aa7f25,United States,252.83,False
780473,China,132.21,False
c00e25,Canada,220.86,False
c00e24,Canada,150.04,False
a779eb,United States,199.53,False
44082c,Austria,177.52,False
44082b,Austria,231.65,False
44082a,Austria,205.71,False
0d08ee,Mexico,233.29,False
440828,Austria,110.44,False
440826,Austria,211.01,False
440825,Austria,7.2,True
440824,Austria,227.27,False
440823,Austria,179.04,False
a0cf8d,United States,181.53,False
440822,Austria,167.56,False
440821,Austria,172.36,False
78047a,China,212.68,False
a500a9,United States,125.85,False
47a3b0,Norway,218.92,False
c00e14,Canada,238.98,False
a276dd,United States,267.73,False
a909a1,United States,0.0,True
a143e9,United States,253.08,False
44081e,Austria,226.62,False
44081d,Austria,227.91,False
48e9f5,Poland,216.39,False
3912a2,France,58.21,False
acc707,United States,215.74,False
48e9f3,Poland,205.62,False
48e9f0,Poland,163.07,False
aa7f08,United States,211.93,False
45ac4f,Denmark,155.39,False
a31c8b,United States,48.79,False
aa7f05,United States,225.49,False
c05056,Canada,231.58,False
aabaa1,United States,93.72,False
aa7f01,United States,203.85,False
c05054,Canada,228.32,False
a8b141,United States,50.22,False
aa7f09,United States,232.32,False
a44f9c,United States,88.48,False
45ac52,Denmark,128.92,False
45ac54,Denmark,227.08,False
a98159,United States,221.94,False
a3f9cb,United States,71.05,False
4b8e04,Turkey,88.3,False
c05044,Canada,198.93,False
ab9de9,United States,104.43,False
ab9dde,United States,150.38,False
a43c64,United States,64.07,False
c0636c,Canada,158.72,False
ac0dd9,United States,238.92,False
48e9bc,Poland,52.85,False
abdaa4,United States,229.92,False
c1e666,Canada,4.37,True
aba766,United States,124.33,False
0d08b7,Mexico,215.32,False
407eec,United Kingdom,200.4,False
a383f3,United States,226.93,False
45ac33,Denmark,197.24,False
c0506b,Canada,239.74,False
a92ae9,United States,5.66,True
ab3133,United States,192.39,False
407eeb,United Kingdom,104.24,False
a8c44b,United States,222.6,False
ad9746,United States,183.55,False
a396fd,United States,3.6,True
7cf449,Australia,9.26,True
c05067,Canada,210.74,False
a7417e,United States,212.23,False
45ac50,Denmark,67.8,False
ad84de,United States,77.74,False
a8d6de,United States,241.0,False
e4999e,Brazil,229.33,False
ad1d73,United States,0.0,True
a9e3a1,United States,78.51,False
a2a0ff,United States,244.11,False
0b405a,Guatemala,0.39,True
ac51e8,United States,245.82,False
a7ff72,United States,137.51,False
a4e0ec,United States,243.48,False
c0523f,Canada,243.75,False
a81f83,United States,195.27,False
71c226,Republic of Korea,119.39,False
a6df95,United States,198.64,False
a3e813,United States,26.03,False
e4997c,Brazil,70.63,False
aa11dc,United States,0.32,True
a8c3a2,United States,246.57,False
71c255,Republic of Korea,66.38,False
a620f5,United States,71.33,False
71c259,Republic of Korea,8.23,True
a14502,United States,263.66,False
aaaa99,United States,50.82,False
780525,China,176.88,False
adc1a5,United States,213.02,False
a993ad,United States,228.67,False
aa11be,United States,212.51,False
a740e0,United States,69.0,False
503e44,Lithuania,222.28,False
aa6d79,United States,144.03,False
a3d3f0,United States,231.32,False
401407,United Kingdom,40.07,False
78185a,China,223.67,False
c0653f,Canada,135.93,False
a67c3a,United States,67.4,False
0d0993,Mexico,222.81,False
a38527,United States,136.51,False
74482c,Jordan,0.0,True
74482b,Jordan,216.44,False
74483a,Jordan,238.29,False
c07866,Canada,182.92,False
4408df,Austria,9.26,True
4408de,Austria,232.74,False
a7ec07,United States,50.56,False
aca1da,United States,201.13,False
a7ff34,United States,237.18,False
a2b501,United States,56.59,False
402723,United Kingdom,49.14,False
a32ec1,United States,220.3,False
c06539,Canada,233.19,False
ac791d,United States,223.23,False
0d099a,Mexico,216.61,False
503e61,Lithuania,236.09,False
ab4613,United States,90.32,False
71c218,Republic of Korea,261.85,False
0c605f,Trinidad and Tobago,227.65,False
a79c57,United States,86.67,False
a19ecf,United States,113.43,False
040249,Ethiopia,250.54,False
a1584a,United States,202.32,False
0c6060,Trinidad and Tobago,215.16,False
040240,Ethiopia,240.3,False
0c6062,Trinidad and Tobago,223.37,False
0c6063,Trinidad and Tobago,273.7,False
a620b7,United States,184.17,False
a18ba3,United States,68.64,False
744828,Jordan,6.94,True
744827,Jordan,213.06,False
aba91b,United States,170.05,False
ac0fb6,United States,238.44,False
a873a7,United States,52.61,False
7816fd,China,196.42,False
4bca61,Turkey,272.98,False
a44ef8,United States,194.64,False
4aaa85,Sweden,28.52,False
406e65,United Kingdom,239.22,False
406e66,United Kingdom,5.92,True
503cf9,Lithuania,177.39,False
ab44a7,United States,188.04,False
ad97a7,United States,0.0,True
3cf775,Germany,232.13,False
45f066,Denmark,43.92,False
7cf4be,Australia,2.06,True
aa395f,United States,243.9,False
4ca1cc,Ireland,206.81,False
aa395b,United States,232.09,False
a3720f,United States,51.37,False
a49206,United States,249.32,False
abdd09,United States,136.87,False
abdd00,United States,249.74,False
aca29a,United States,0.0,True
e49932,Brazil,100.91,False
503cfc,Lithuania,251.14,False
ab44ae,United States,230.07,False
e49908,Brazil,175.16,False
a3d568,United States,225.7,False
a3852d,United States,203.89,False
a1589d,United States,162.27,False
49d0a2,Czech Republic,4.89,True
a7b832,United States,220.17,False
486363,Kingdom of the Netherlands,59.99,False
aba7c9,United States,98.31,False
aa7fba,United States,208.83,False
aabd2b,United States,255.69,False
406e2e,United Kingdom,187.42,False
503cee,Lithuania,64.65,False
abdd1c,United States,230.61,False
a6deb0,United States,62.93,False
a67bc8,United States,260.21,False
44d076,Belgium,179.32,False
4b31ff,Switzerland,47.33,False
a1eef3,United States,77.31,False
c00ec2,Canada,0.0,True
a6353e,United States,64.7,False
a8881e,United States,267.27,False
ac9a00,United States,55.6,False
a2521d,United States,63.56,False
e49910,Brazil,166.27,False
485009,Kingdom of the Netherlands,140.35,False
4ba914,Turkey,253.13,False
4ba913,Turkey,238.84,False
4ba910,Turkey,219.26,False
405b78,United Kingdom,55.23,False
aa3930,United States,248.73,False
4ba90e,Turkey,232.6,False
a7ec7f,United States,118.91,False
a037b2,United States,65.58,False
a37265,United States,272.75,False
7cf4fd,Australia,3.6,True
a037b9,United States,244.2,False
e4996d,Brazil,268.4,False
405b66,United Kingdom,82.85,False
405b65,United Kingdom,230.35,False
405b67,United Kingdom,200.35,False
a740ec,United States,55.69,False
a2fbec,United States,216.95,False
405b64,United Kingdom,2.31,True
406e92,United Kingdom,40.85,False
abdd63,United States,157.35,False
acb4c1,United States,4.37,True
abdd64,United States,198.09,False
a49238,United States,0.0,True
ac64cf,United States,235.78,False
abdd4a,United States,156.04,False
a49232,United States,136.06,False
ad1d3d,United States,257.37,False
a0129b,United States,44.03,False
4ca1ce,Ireland,169.44,False
48630e,Kingdom of the Netherlands,239.02,False
48630d,Kingdom of the Netherlands,31.82,False
4ba906,Turkey,215.71,False
49d0eb,Czech Republic,147.33,False
0d0939,Mexico,246.48,False
ae07e7,United States,208.58,False
a2b562,United States,191.4,False
aaaa64,United States,4.89,True
acfd2c,United States,0.0,True
abdd67,United States,165.96,False
a55ba6,United States,176.98,False
ae0889,United States,132.29,False
a3c298,United States,91.82,False
3424d2,Spain,133.99,False
c050c0,Canada,219.57,False
ab3275,United States,52.99,False
ac789b,United States,179.88,False
0aca66,Colombia,84.47,False
a05a19,United States,205.34,False
a79bf6,United States,126.37,False
a8754d,United States,225.32,False
a9e546,United States,48.58,False
0aca5d,Colombia,249.17,False
3c3f24,Germany,13.38,False
a6cbdd,United States,230.8,False
0aca68,Colombia,192.1,False
a8758b,United States,103.56,False
ad857e,United States,242.82,False
a3728a,United States,79.06,False
7817d8,China,216.06,False
aca22e,United States,251.26,False
4b9ece,Turkey,139.03,False
a2a26d,United States,226.48,False
a7425a,United States,108.77,False
c063eb,Canada,266.5,False
a93eec,United States,85.65,False
a92bbd,United States,108.03,False
a7ebdd,United States,70.35,False
c1e6d0,Canada,0.06,True
a05a49,United States,238.5,False
a81ee1,United States,227.38,False
39bf0c,France,89.34,False
a144e1,United States,45.8,False
7804c6,China,10.29,True
a407ab,United States,211.98,False
a81ed0,United States,66.11,False
a0aa2b,United States,226.6,False
acfbfd,United States,88.57,False
a9f837,United States,60.76,False
a0aa1b,United States,234.73,False
a67bcd,United States,54.77,False
a05a68,United States,204.04,False
a3c274,United States,212.31,False
a92bb8,United States,46.3,False
4b457b,Switzerland,21.69,False
a0bd33,United States,252.77,False
a9d0fe,United States,184.69,False
8991dd,Taiwan,233.15,False
86efb0,Japan,196.81,False
8991db,Taiwan,112.5,False
4861f2,Kingdom of the Netherlands,61.23,False
3c818f,Germany,9.26,True
a05a38,United States,82.21,False
a7687b,United States,135.39,False
ad727d,United States,228.13,False
a1a7ad,United States,55.28,False
a011ac,United States,232.66,False
a7a532,United States,266.58,False
a05a48,United States,203.83,False
a1a7c5,United States,56.33,False
ad9811,United States,217.73,False
a384dd,United States,140.6,False
a9d27c,United States,234.71,False
4ca242,Ireland,193.56,False
a80d09,United States,185.73,False
a0aa5e,United States,60.44,False
780572,China,83.21,False
aa6d2a,United States,155.7,False
a0aa69,United States,87.8,False
3fef1d,Germany,47.23,False
a55d50,United States,70.12,False
78056c,China,215.56,False
a79d0b,United States,62.15,False
a2a1a5,United States,257.33,False
a9d28a,United States,252.64,False
4ca244,Ireland,226.48,False
a29a55,United States,63.32,False
a1a7fd,United States,41.18,False
aa37c1,United States,241.43,False
704009,Myanmar,238.64,False
407fcb,United Kingdom,212.18,False
a384d5,United States,70.7,False
ad2ea9,United States,222.48,False
ac6511,United States,57.62,False
407fca,United Kingdom,230.12,False
ad2ea4,United States,0.0,True
a2fd43,United States,5.14,True
ad2ea1,United States,172.89,False
4ca216,Ireland,193.4,False
a05a77,United States,73.77,False
503e99,Lithuania,217.39,False
a384ab,United States,175.38,False
aba856,United States,147.97,False
407fd8,United Kingdom,60.23,False
a1dd53,United States,61.25,False
34258f,Spain,226.73,False
a30a0e,United States,234.88,False
44093e,Austria,107.2,False
a29a37,United States,173.43,False
4ca281,Ireland,139.03,False
4ca280,Ireland,209.19,False
342591,Spain,204.15,False
a42a5c,United States,217.17,False
a7a59f,United States,211.76,False
acc83e,United States,50.42,False
e497d5,Brazil,138.94,False
ab321b,United States,226.32,False
4491f5,Belgium,65.46,False
3e7f29,Germany,28.29,False
4ca294,Ireland,199.97,False
4ca292,Ireland,174.13,False
342582,Spain,166.1,False
e497e7,Brazil,242.6,False
49d25e,Czech Republic,71.99,False
a2fd97,United States,86.95,False
4ca264,Ireland,133.42,False
a92bec,United States,207.79,False
abeeea,United States,246.18,False
4ca24f,Ireland,192.62,False
4ca24d,Ireland,237.54,False
a9f87d,United States,222.64,False
a647b0,United States,47.02,False
406cdd,United Kingdom,145.74,False
ad853e,United States,235.59,False
4ca24c,Ireland,219.55,False
acb541,United States,199.65,False
acfbb7,United States,56.6,False
a2ea55,United States,70.5,False
a67d02,United States,100.95,False
4ca259,Ireland,244.5,False
a8c580,United States,74.5,False
a384f8,United States,185.79,False
ac6573,United States,241.64,False
39ac4d,France,31.65,False
49d28d,Czech Republic,51.25,False
407ffd,United Kingdom,41.36,False
a07fa6,United States,107.12,False
8418b4,Japan,245.09,False
4ca25a,Ireland,233.05,False
a1ca5c,United States,38.12,False
aca208,United States,72.5,False
a42a37,United States,194.91,False
406b90,United Kingdom,244.48,False
781949,China,224.51,False
a3c735,United States,41.92,False
a1110d,United States,185.33,False
3fed6a,Germany,45.62,False
a54da9,United States,65.53,False
406b82,United Kingdom,250.82,False
406b83,United Kingdom,213.9,False
406b80,United Kingdom,247.9,False
a3b414,United States,200.24,False
a3772d,United States,186.45,False
406b6d,United Kingdom,250.52,False
a28aa4,United States,263.85,False
a1244b,United States,250.81,False
a1244d,United States,9.77,True
71c346,Republic of Korea,131.2,False
a8eb96,United States,42.2,False
a11136,United States,267.12,False
468e45,Greece,222.48,False
a9c2de,United States,234.92,False
a54dae,United States,3.34,False
ac581a,United States,142.16,False
880c43,Thailand,67.91,False
406b5c,United Kingdom,200.48,False
a25744,United States,76.48,False
880c47,Thailand,96.47,False
406b5a,United Kingdom,256.0,False
a972dd,United States,241.43,False
78195f,China,272.7,False
ab2520,United States,7.72,True
06a00f,Qatar,182.53,False
a0ade2,United States,228.95,False
a1242d,United States,201.44,False
a2a719,United States,41.72,False
aa1803,United States,225.79,False
407e82,United Kingdom,242.51,False
71c360,Republic of Korea,249.51,False
704020,Myanmar,5.92,True
a0f157,United States,33.57,False
ad6503,United States,196.02,False
ab6ba6,United States,201.29,False
a7cb53,United States,211.2,False
ac583f,United States,263.59,False
a6be8f,United States,50.22,False
e49c08,Brazil,79.29,False
4405a6,Austria,53.41,False
ab385e,United States,226.62,False
a77b6f,United States,4.63,True
a89b55,United States,46.66,False
a2dac7,United States,6.17,True
70400c,Myanmar,16.15,False
780665,China,96.18,False
a972d3,United States,242.31,False
a91e92,United States,6.94,True
71c309,Republic of Korea,203.76,False
393831,France,54.79,False
a9d5e7,United States,272.1,False
a9d5e5,United States,222.25,False
a9d5e4,United States,232.22,False
70401f,Myanmar,240.35,False
a49759,United States,196.23,False
a16adc,United States,4.37,True
a1babb,United States,248.81,False
a25785,United States,213.21,False
486044,Kingdom of the Netherlands,37.36,False
a9e8ce,United States,100.04,False
a8eb21,United States,228.79,False
4b43e1,Switzerland,3.25,False
e49c00,Brazil,221.84,False
e49c01,Brazil,216.44,False
e49c04,Brazil,220.62,False
a7cb67,United States,232.32,False
e49c03,Brazil,242.93,False
a7de93,United States,182.4,False
ac9ef1,United States,50.86,False
e49c05,Brazil,78.3,False
ab255d,United States,66.51,False
aa4c87,United States,231.64,False
a6ab89,United States,62.57,False
a2577f,United States,157.39,False
a37765,United States,228.09,False
a59143,United States,212.57,False
39ceb4,France,203.05,False
39ceb7,France,72.4,False
39ceb8,France,216.54,False
a9873d,United States,186.9,False
407e32,United Kingdom,156.38,False
47c98d,Norway,245.55,False
a65ad0,United States,55.79,False
406b05,United Kingdom,124.01,False
7448a5,Jordan,261.35,False
a05f37,United States,175.96,False
aca6c0,United States,213.54,False
a9d738,United States,49.59,False
47a31a,Norway,89.98,False
a9741d,United States,220.35,False
48c310,Poland,52.02,False
a3514f,United States,168.8,False
39ceaa,France,201.19,False
ad63a1,United States,262.51,False
a47143,United States,72.94,False
39cead,France,232.05,False
